key_length,block_length,num_blocks,p_err,success_rate,max_candidates_num,max_num_indices_to_encode,code_generation_strategy,sparsity,theoretic_key_rate,sample_size,is_success,key_rate,encoding_size_rate,matrix_size_rate,bob_communication_rate,total_communication_rate,time_rate
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,16.800602507644257,0.613594000115385,18.618768008307722,0.006927331999999993
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,15.53263250706733,0.7452932501298081,17.51419650775964,0.006726168000000001
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0014571139999999972
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006450599999999973
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,18.702557508509642,0.5267970000576925,20.433926009115414,0.009482116000000006
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,13.630677506201943,0.1516992500144231,14.701655006634637,0.002860838000000001
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,9.192782504182707,0.07169925001442312,10.1837600046154,0.0025928599999999946
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0018757700000000099
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012878080000000125
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,11.728722505336556,0.3184962500721156,13.22009100594233,0.0054888400000000104
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012850180000000223
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0019384700000000166
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.581655006634637,0.5667970000576925,16.353023507240408,0.006505118000000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,20.60451250937503,0.4750977500432694,22.252482509951957,0.006020316000000001
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,25.359400011538504,1.0415688739541489,27.637239636055156,0.0073136120000000205
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,14.898647506778868,0.8735940001153848,17.040211507471177,0.005516256000000013
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006688580000000144
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,19.336542508798107,0.713594000115385,21.25470800946157,0.00657920800000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,13.947670006346176,0.35849625007211555,15.479038506951946,0.005492367999999992
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.001335583999999983
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.001935223999999991
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,21.87248250995196,1.003072623882033,24.143525134410922,0.006358129999999989
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,17.117595007788488,0.5285727648320306,18.8507392731686,0.006978888000000012
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012675799999999882
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012868900000000138
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006468579999999946
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.2852932501298081,0.82,15.849625007211563,0.9975874470121121,18.146881704815023,0.008321190000000023
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,22.18947501009619,0.9018947501009619,24.32764051075965,0.006398884000000002
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0019185979999999958
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012820199999999816
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,19.97052750908657,0.6550977500432694,21.830196759677914,0.007519580000000019
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,14.581655006634637,0.6784962500721156,16.496422007269256,0.005818510000000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0019473620000000124
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,13.630677506201943,0.14339850002884624,14.471459506548097,0.002449023999999973
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,14.264662506490406,0.40797487383876385,15.845509630862825,0.006059249999999992
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,17.117595007788488,0.7935940001153848,19.179159008480795,0.0057420899999999974
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.000663316000000016
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,28.846317513125044,0.7264711239108794,30.777360137584,0.007608619999999995
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006477119999999914
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006674220000000019
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0019087140000000247
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006539800000000184
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,13.947670006346176,0.3750977500432694,15.4956400069231,0.006221586000000024
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,18.702557508509646,0.593594000115385,20.500723009173107,0.005773642000000016
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.44378950020192376,0.72,13.630677506201943,0.20339850002884624,14.97524900675002,0.005270587999999989
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.898647506778868,0.5596741238531869,16.662893131180134,0.007310919999999967
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006328040000000357
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,19.019550008653876,0.6430726238820331,20.86719413308399,0.007557534000000032
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,9.192782504182707,0.07169925001442312,10.1837600046154,0.0034352740000000636
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,16.483610007500026,0.4479748738387639,18.104457131872447,0.006303732000000011
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,13.947670006346176,0.3350977500432694,15.4556400069231,0.005350955999999982
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,11.411730005192325,0.11169925001442312,12.44270750562502,0.002777710000000013
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.581655006634637,0.5667970000576925,16.353023507240408,0.006313300000000055
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,22.506467510240423,0.9237895002019236,24.66652776100485,0.007771992000000054
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,18.385565008365415,0.41849625007211555,19.976933508971182,0.006183294000000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006536359999999774
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.2852932501298081,0.82,16.800602507644257,1.0781703739253023,19.178442132160907,0.0061815139999999505
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,9.192782504182707,0.07169925001442312,10.1837600046154,0.002569903999999994
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.002303775999999971
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.898647506778868,0.47699250014423117,16.58021150747118,0.007409200000000027
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,26.3103775119712,1.1203910001730772,28.698738512721203,0.007006926000000036
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006457300000000288
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,11.728722505336556,0.3350977500432694,13.236692505913481,0.006761794000000023
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,25.3594000115385,0.8415688739541487,27.43723963605515,0.007098651999999959
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0019664459999999906
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,14.898647506778868,0.714188946983266,16.849107204324635,0.006411929999999942
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,16.800602507644257,0.613594000115385,18.618768008307722,0.006666330000000045
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,15.849625007211563,0.17169925001442313,16.940602507644254,0.0030196080000000334
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,18.38556500836541,0.41849625007211555,19.976933508971182,0.005545493999999991
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,22.18947501009619,0.693594000115385,24.087640510759652,0.006399374000000009
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,12.045715005480789,0.4267970000576925,13.67708350608656,0.005742824000000013
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,11.728722505336556,0.2950977500432694,13.196692505913482,0.005094947999999988
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,13.947670006346176,0.3350977500432694,15.4556400069231,0.005337114000000014
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,13.630677506201943,0.14339850002884624,14.471459506548097,0.002461527999999973
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.2852932501298081,0.82,12.996692505913481,0.8981703739253024,15.194532130430131,0.00533914799999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,26.310377511971197,1.075369764889723,28.653717277437845,0.0072226279999999575
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.898647506778868,0.5596741238531869,16.662893131180134,0.006081301999999979
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,21.87248250995196,1.003072623882033,24.143525134410922,0.006415778000000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,18.38556500836541,0.3950977500432694,19.953535008942335,0.005673004000000006
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0013667979999999601
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.009780740000000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,19.019550008653873,0.7347718738964563,20.990592633112833,0.005743459999999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.82,18.06857250822118,0.9237895002019236,20.292031259014454,0.006486646
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.72,18.06857250822118,0.26339850002884624,19.473144008769257,0.005425040000000001
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,15.53263250706733,0.7218947501009617,17.490798007730792,0.007023833999999995
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,11.728722505336556,0.2950977500432694,13.196692505913482,0.005354841999999999
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,11.728722505336556,0.3184962500721156,13.22009100594233,0.0052248200000000015
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0023591680000000005
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.2852932501298081,0.82,12.996692505913481,0.9409859470409585,15.237347703545788,0.006045493999999989
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.72,13.630677506201943,0.2267970000576925,14.998647506778868,0.0054069400000000024
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.2852932501298081,0.82,19.019550008653876,1.1286917501586542,21.447911009403878,0.006336410000000008
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.581655006634637,0.6067970000576924,16.39302350724041,0.007338614000000004
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006178779999999939
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006195360000000072
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,19.019550008653876,0.48797487383876387,20.680397133026293,0.006252435999999992
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,9.192782504182707,0.07169925001442312,10.1837600046154,0.0027132360000000056
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,19.336542508798107,0.619674123853187,21.16078813319937,0.006225342000000005
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0025828560000000066
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.78,15.53263250706733,0.8175874470121123,17.586490704641946,0.006942257999999999
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0013243340000000004
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,25.3594000115385,0.951971264860877,27.54764202696188,0.007308149999999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,17.43458750793272,0.7907904469544197,19.461648705449644,0.006358008000000002
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.44,6.973835003173088,0.02,7.691218503490396,0.0018813699999999933
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006244200000000078
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,14.264662506490406,0.5301955000865387,15.999429507125024,0.005500053999999999
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,20.60451250937503,0.4584962500721156,22.235881009980805,0.0059030519999999954
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006693980000000011
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.264662506490406,0.519674123853187,15.988908130891673,0.005586052000000005
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,11.728722505336556,0.3184962500721156,13.22009100594233,0.00517037000000002
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012879979999999946
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,19.97052750908657,0.9024896969688427,22.140987206632335,0.006171569999999988
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.8,14.898647506778868,0.833594000115385,17.000211507471178,0.006594833999999991
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.8,19.336542508798104,0.8135940001153849,21.418106509490418,0.005786867999999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006721860000000035
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,9.192782504182707,0.07169925001442312,10.1837600046154,0.0033160400000000223
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.00134702800000003
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,18.385565008365415,0.8437895002019237,20.49732450914426,0.007561087999999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.78,20.921505009519265,0.8686023827197771,23.026378142801544,0.00848287599999999
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006413339999999934
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,14.264662506490406,0.5430726238820331,16.01230663092052,0.0062265659999999915
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,15.53263250706733,0.754188946983266,17.523092204613096,0.006378333999999981
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,19.97052750908657,0.6067970000576924,21.781896009692336,0.00637827999999999
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,11.728722505336556,0.2950977500432694,13.196692505913482,0.005284201999999993
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.264662506490406,0.49019550008653867,15.959429507125023,0.005418772000000019
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,11.411730005192325,0.11169925001442312,12.44270750562502,0.002724423999999992
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,12.045715005480789,0.479674123853187,13.729960629882054,0.005497562000000009
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.001303055999999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.3,4.754887502163469,0.0,5.230376252379816,0.0012865859999999785
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.264662506490406,0.4667970000576925,15.936031007096178,0.005330937999999996
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006361100000000164
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.76,14.581655006634637,0.5396741238531869,16.325900631035903,0.006102021999999998
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.253594000115385,0.84,15.53263250706733,1.0803910001730772,17.94439200784618,0.006216987999999972
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.74,11.728722505336556,0.3184962500721156,13.22009100594233,0.0057737299999999795
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.3486917501586544,0.78,14.898647506778868,0.6418947501009618,16.776813007442332,0.007064133999999988
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,19.97052750908657,0.5879748738387639,21.763073883473407,0.007319047999999988
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006629759999999862
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.8,15.53263250706733,0.71137337386761,17.511975881511866,0.006154740000000025
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.58,13.630677506201943,0.1516992500144231,14.701655006634637,0.0030085160000000145
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.4120902501875006,0.74,18.38556500836541,0.4584962500721156,20.01693350897118,0.005828711999999996
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.31699250014423125,0.8,22.82346001038465,0.8913733738676101,24.982803384829186,0.0067624880000000335
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,True,0.38039100017307753,0.76,14.264662506490406,0.519674123853187,15.988908130891673,0.0053342599999999865
50,10,5,0.02,0.9,100,3,linear,0,0.4635219581793357,1,False,0,0.16,2.53594000115385,0.0,2.789534001269235,0.0006719019999999887
